54,Instant Heart Rate+ HR Monitor,Health & Fitness,https://apps.apple.com/in/app/instant-heart-rate-hr-monitor/id395042892?uo=4&v0=WWW-APIN-ITSTOP100-PAIDAPPS&l=en
55,The Secret To Money,Lifestyle,https://apps.apple.com/in/app/the-secret-to-money/id1115022026?uo=4&v0=WWW-APIN-ITSTOP100-PAIDAPPS&l=en
56,GoodNotes 5,Productivity,https://apps.apple.com/in/app/goodnotes-5/id1444383602?uo=4&v0=WWW-APIN-ITSTOP100-PAIDAPPS&l=en
57,iAIMS Crew Roster Viewer,Productivity,https://apps.apple.com/in/app/iaims-crew-roster-viewer/id777214609?uo=4&v0=WWW-APIN-ITSTOP100-PAIDAPPS&l=en
58,Due - Reminders & Timers,Productivity,https://apps.apple.com/in/app/due-reminders-timers/id390017969?uo=4&v0=WWW-APIN-ITSTOP100-PAIDAPPS&l=en
59,LumaFusion,Photo & Video,https://apps.apple.com/in/app/lumafusion/id1062022008?uo=4&v0=WWW-APIN-ITSTOP100-PAIDAPPS&l=en
60,iTanpura - Tanpura Player,Music,https://apps.apple.com/in/app/itanpura-tanpura-player/id326115058?uo=4&v0=WWW-APIN-ITSTOP100-PAIDAPPS&l=en
61,Stotra Nidhi,Books,https://apps.apple.com/in/app/stotra-nidhi/id981063067?uo=4&v0=WWW-APIN-ITSTOP100-PAIDAPPS&l=en
62,Jolly Phonics Lessons Pro,Education,https://apps.apple.com/in/app/jolly-phonics-lessons-pro/id1242383996?uo=4&v0=WWW-APIN-ITSTOP100-PAIDAPPS&l=en
63,Sword Of Xolan,Games,https://apps.apple.com/in/app/sword-of-xolan/id982819497?uo=4&v0=WWW-APIN-ITSTOP100-PAIDAPPS&l=en
64,Yoga Nidra - Guided Relaxation Meditation Practice,Medical,https://apps.apple.com/in/app/yoga-nidra-guided-relaxation-meditation-practice/id1033007168?uo=4&v0=WWW-APIN-ITSTOP100-PAIDAPPS&l=en
65,Moment - Pro Camera,Photo & Video,https://apps.apple.com/in/app/moment-pro-camera/id927098908?uo=4&v0=WWW-APIN-ITSTOP100-PAIDAPPS&l=en
66,Things 3,Productivity,https://apps.apple.com/in/app/things-3/id904237743?uo=4&v0=WWW-APIN-ITSTOP100-PAIDAPPS&l=en
67,ProCamera.,Photo & Video,https://apps.apple.com/in/app/procamera/id694647259?uo=4&v0=WWW-APIN-ITSTOP100-PAIDAPPS&l=en
68,NBA 2K19,Games,https://apps.apple.com/in/app/nba-2k19/id1412321065&v0=WWW-APIN-ITSTOP100-PAIDAPPS&l=en
69,Glitche - Photo & Video Editor,Photo & Video,https://apps.apple.com/in/app/glitch%C3%A9-photo-video-editor/id634467171?uo=4&v0=WWW-APIN-ITSTOP100-PAIDAPPS&l=en
70,SCRABBLETM Premium,Games,https://apps.apple.com/in/app/scrabble-premium/id311691366?uo=4&v0=WWW-APIN-ITSTOP100-PAIDAPPS&l=en
71,Design and Technology: Product Design,Education,https://apps.apple.com/in/app/design-and-technology-product-design/id383046097?uo=4&v0=WWW-APIN-ITSTOP100-PAIDAPPS&l=en
72,TripView - Sydney & Melbourne,Travel,https://apps.apple.com/in/app/tripview-sydney-melbourne/id294730339?uo=4&v0=WWW-APIN-ITSTOP100-PAIDAPPS&l=en
73,Tiny Planet Photos and Video,Photo & Video,https://apps.apple.com/in/app/tiny-planet-photos-and-video/id425996445?uo=4&v0=WWW-APIN-ITSTOP100-PAIDAPPS&l=en
74,EpocCam HD Webcam for Mac & PC,Photo & Video,https://apps.apple.com/in/app/epoccam-hd-webcam-for-mac-pc/id435355256?uo=4&v0=WWW-APIN-ITSTOP100-PAIDAPPS&l=en
75,Noteworthy - Notes & Reminders,Productivity,https://apps.apple.com/in/app/noteworthy-notes-reminders/id590364828?uo=4&v0=WWW-APIN-ITSTOP100-PAIDAPPS&l=en
76,Video Merger Pro-music editor,Photo & Video,https://apps.apple.com/in/app/video-merger-pro-music-editor/id881323364?uo=4&v0=WWW-APIN-ITSTOP100-PAIDAPPS&l=en
77,Remote Mouse Pro,Utilities,https://apps.apple.com/in/app/remote-mouse-pro/id380450781?uo=4&v0=WWW-APIN-ITSTOP100-PAIDAPPS&l=en
78,Streaks,Health & Fitness,https://apps.apple.com/in/app/streaks/id963034692?uo=4&v0=WWW-APIN-ITSTOP100-PAIDAPPS&l=en
79,Sally's Spa,Games,https://apps.apple.com/in/app/sallys-spa/id307132353?uo=4&v0=WWW-APIN-ITSTOP100-PAIDAPPS&l=en
80,Human Anatomy Atlas 2020,Medical,https://apps.apple.com/in/app/human-anatomy-atlas-2020/id1117998129?uo=4&v0=WWW-APIN-ITSTOP100-PAIDAPPS&l=en
81,Essential Anatomy 5,Medical,https://apps.apple.com/in/app/essential-anatomy-5/id596684220?uo=4&v0=WWW-APIN-ITSTOP100-PAIDAPPS&l=en
82,Pastel Keyboard Themes Color,Utilities,https://apps.apple.com/in/app/pastel-keyboard-themes-color/id938571723?uo=4&v0=WWW-APIN-ITSTOP100-PAIDAPPS&l=en
83,Printer Pro by Readdle,Productivity,https://apps.apple.com/in/app/printer-pro-by-readdle/id393313223?uo=4&v0=WWW-APIN-ITSTOP100-PAIDAPPS&l=en
84,Earn to Die,Games,https://apps.apple.com/in/app/earn-to-die/id554937499?uo=4&v0=WWW-APIN-ITSTOP100-PAIDAPPS&l=en
85,Bhajan Mala,Education,https://apps.apple.com/in/app/bhajan-mala/id583564306?uo=4&v0=WWW-APIN-ITSTOP100-PAIDAPPS&l=en
86,VHS Camcorder - The #1 VHS Cam,Photo & Video,https://apps.apple.com/in/app/vhs-camcorder-the-1-vhs-cam/id679454835?uo=4&v0=WWW-APIN-ITSTOP100-PAIDAPPS&l=en
87,VesselFinder Pro,Business,https://apps.apple.com/in/app/vesselfinder-pro/id608985698?uo=4&v0=WWW-APIN-ITSTOP100-PAIDAPPS&l=en
88,Airports,Reference,https://apps.apple.com/in/app/airports/id299117180?uo=4&v0=WWW-APIN-ITSTOP100-PAIDAPPS&l=en
89,Debt Manager,Finance,https://apps.apple.com/in/app/debt-manager/id482482660?uo=4&v0=WWW-APIN-ITSTOP100-PAIDAPPS&l=en
90,Space Marshals 2,Games,https://apps.apple.com/in/app/space-marshals-2/id1072737282?uo=4&v0=WWW-APIN-ITSTOP100-PAIDAPPS&l=en
91,"ezPDF Reader: PDF Reader, Annotator & Form Filler",Productivity,https://apps.apple.com/in/app/ezpdf-reader-pdf-reader-annotator-form-filler/id396101792?uo=4&v0=WWW-APIN-ITSTOP100-PAIDAPPS&l=en
92,Heart Rate Pro-Health  Monitor,Health & Fitness,https://apps.apple.com/in/app/heart-rate-pro-health-monitor/id1221770369?uo=4&v0=WWW-APIN-ITSTOP100-PAIDAPPS&l=en
93,The Photographer's Ephemeris,Photo & Video,https://apps.apple.com/in/app/the-photographers-ephemeris/id366195670?uo=4&v0=WWW-APIN-ITSTOP100-PAIDAPPS&l=en
94,DSLR Camera Effect Pro - Photo Editor for MSQRD Instagram ProCamera SimplyHDR,Photo & Video,https://apps.apple.com/in/app/dslr-camera-effect-pro-photo-editor-for-msqrd-instagram/id1106771381?uo=4&v0=WWW-APIN-ITSTOP100-PAIDAPPS&l=en
95,Matter - Create and design 3D effects with photos,Photo & Video,https://apps.apple.com/in/app/matter-create-and-design-3d-effects-with-photos/id897754160?uo=4&v0=WWW-APIN-ITSTOP100-PAIDAPPS&l=en
96,Sporcle,Games,https://apps.apple.com/in/app/sporcle/id353642901?uo=4&v0=WWW-APIN-ITSTOP100-PAIDAPPS&l=en
97,FTPManager Pro,Business,https://apps.apple.com/in/app/ftpmanager-pro/id522627917?uo=4&v0=WWW-APIN-ITSTOP100-PAIDAPPS&l=en
98,MOVIST,Entertainment,https://apps.apple.com/in/app/movist/id840784742?uo=4&v0=WWW-APIN-ITSTOP100-PAIDAPPS&l=en
99,IELTS Speaking Pro,Education,https://apps.apple.com/in/app/ielts-speaking-pro/id698393588?uo=4&v0=WWW-APIN-ITSTOP100-PAIDAPPS&l=en
100,Pipedata-Plus,Productivity,https://apps.apple.com/in/app/pipedata-plus/id1046592104?uo=4&v0=WWW-APIN-ITSTOP100-PAIDAPPS&l=en
