50,BookMyShow Entertainment,Entertainment,https://apps.apple.com/in/app/bookmyshow-entertainment/id405894842?uo=4&v0=WWW-APIN-ITSTOP100-FREEAPPS&l=en
51,Dineout: Restaurant Offers,Food & Drink,https://apps.apple.com/in/app/dineout-restaurant-offers/id779442711?uo=4&v0=WWW-APIN-ITSTOP100-FREEAPPS&l=en
52,Homescapes,Games,https://apps.apple.com/in/app/homescapes/id1195621598?uo=4&v0=WWW-APIN-ITSTOP100-FREEAPPS&l=en
53,LinkedIn,Social Networking,https://apps.apple.com/in/app/linkedin/id288429040?uo=4&v0=WWW-APIN-ITSTOP100-FREEAPPS&l=en
54,Disc Pool Carrom,Games,https://apps.apple.com/in/app/disc-pool-carrom/id1420551478?uo=4&v0=WWW-APIN-ITSTOP100-FREEAPPS&l=en
55,Facebook Lite,Social Networking,https://apps.apple.com/in/app/facebook-lite/id1393838612?uo=4&v0=WWW-APIN-ITSTOP100-FREEAPPS&l=en
56,UrbanClap - Service Experts,Lifestyle,https://apps.apple.com/in/app/urbanclap-service-experts/id1032480595?uo=4&v0=WWW-APIN-ITSTOP100-FREEAPPS&l=en
57,Call Recorder for Phone Calls,Business,https://apps.apple.com/in/app/call-recorder-for-phone-calls/id1166474681?uo=4&v0=WWW-APIN-ITSTOP100-FREEAPPS&l=en
58,Pinterest: Lifestyle Ideas,Social Networking,https://apps.apple.com/in/app/pinterest-lifestyle-ideas/id429047995?uo=4&v0=WWW-APIN-ITSTOP100-FREEAPPS&l=en
59,"MakeMyTrip - Flights, Hotels",Travel,https://apps.apple.com/in/app/makemytrip-flights-hotels/id530488359?uo=4&v0=WWW-APIN-ITSTOP100-FREEAPPS&l=en
60,WhatsApp Business,Business,https://apps.apple.com/in/app/whatsapp-business/id1386412985?uo=4&v0=WWW-APIN-ITSTOP100-FREEAPPS&l=en
61,Uber Eats: Food Delivery,Food & Drink,https://apps.apple.com/in/app/uber-eats-food-delivery/id1058959277?uo=4&v0=WWW-APIN-ITSTOP100-FREEAPPS&l=en
62,Live Wallpapers & Lockscreens,Entertainment,https://apps.apple.com/in/app/live-wallpapers-lockscreens/id1383200817?uo=4&v0=WWW-APIN-ITSTOP100-FREEAPPS&l=en
63,"ixigo: IRCTC Rail, Bus Booking",Travel,https://apps.apple.com/in/app/ixigo-irctc-rail-bus-booking/id1148984317?uo=4&v0=WWW-APIN-ITSTOP100-FREEAPPS&l=en
64,Rapido Bike App,Travel,https://apps.apple.com/in/app/rapido-bike-app/id1198464606?uo=4&v0=WWW-APIN-ITSTOP100-FREEAPPS&l=en
65,Amazon Music,Music,https://apps.apple.com/in/app/amazon-music/id510855668?uo=4&v0=WWW-APIN-ITSTOP100-FREEAPPS&l=en
66,Automatic call recorder ,Business,https://apps.apple.com/in/app/automatic-call-recorder/id1362975885?uo=4&v0=WWW-APIN-ITSTOP100-FREEAPPS&l=en
67,JioTV-Live TV & Catch-Up,Entertainment,https://apps.apple.com/in/app/jiotv-live-tv-catch-up/id1060965205?uo=4&v0=WWW-APIN-ITSTOP100-FREEAPPS&l=en
68,Binomo | Invest Trade,Finance,https://apps.apple.com/in/app/binomo-invest-trade/id1153982927?uo=4&v0=WWW-APIN-ITSTOP100-FREEAPPS&l=en
69,Voot,Entertainment,https://apps.apple.com/in/app/voot/id1011777157?uo=4&v0=WWW-APIN-ITSTOP100-FREEAPPS&l=en
70,AJIO Online Shopping App,Shopping,https://apps.apple.com/in/app/ajio-online-shopping-app/id1113425372?uo=4&v0=WWW-APIN-ITSTOP100-FREEAPPS&l=en
71,Google Translate,Reference,https://apps.apple.com/in/app/google-translate/id414706506?uo=4&v0=WWW-APIN-ITSTOP100-FREEAPPS&l=en
72,Candy Crush Saga,Games,https://apps.apple.com/in/app/candy-crush-saga/id553834731?uo=4&v0=WWW-APIN-ITSTOP100-FREEAPPS&l=en
73,imo video calls and chat,Social Networking,https://apps.apple.com/in/app/imo-video-calls-and-chat/id336435697?uo=4&v0=WWW-APIN-ITSTOP100-FREEAPPS&l=en
74,Jio4GVoice,Social Networking,https://apps.apple.com/in/app/jio4gvoice/id1100652705?uo=4&v0=WWW-APIN-ITSTOP100-FREEAPPS&l=en
75,HDFC Bank Mobile App,Finance,https://apps.apple.com/in/app/hdfc-bank-mobile-app/id1445034044?uo=4&v0=WWW-APIN-ITSTOP100-FREEAPPS&l=en
76,Hoop Stars,Games,https://apps.apple.com/in/app/hoop-stars/id946509094?uo=4&v0=WWW-APIN-ITSTOP100-FREEAPPS&l=en
77,Perfect Slices,Games,https://apps.apple.com/in/app/perfect-slices/id1475972538?uo=4&v0=WWW-APIN-ITSTOP100-FREEAPPS&l=en
78,Snapdeal: Online Shopping App,Shopping,https://apps.apple.com/in/app/snapdeal-online-shopping-app/id721124909?uo=4&v0=WWW-APIN-ITSTOP100-FREEAPPS&l=en
79,Selfiemoji - Sticker Maker,Utilities,https://apps.apple.com/in/app/selfiemoji-sticker-maker/id1465594714?uo=4&v0=WWW-APIN-ITSTOP100-FREEAPPS&l=en
80,Wrecking Ball!,Games,https://apps.apple.com/in/app/wrecking-ball/id1471309523?uo=4&v0=WWW-APIN-ITSTOP100-FREEAPPS&l=en
81,Astrology & Palmistry Coach,Lifestyle,https://apps.apple.com/in/app/astrology-palmistry-coach/id1374212456?uo=4&v0=WWW-APIN-ITSTOP100-FREEAPPS&l=en
82,Picker 3D,Games,https://apps.apple.com/in/app/picker-3d/id1462317543?uo=4&v0=WWW-APIN-ITSTOP100-FREEAPPS&l=en
83,Cool Goal!,Games,https://apps.apple.com/in/app/cool-goal/id1471525758?uo=4&v0=WWW-APIN-ITSTOP100-FREEAPPS&l=en
84,Koovs - Online Shopping App,Shopping,https://apps.apple.com/in/app/koovs-online-shopping-app/id913080723?uo=4&v0=WWW-APIN-ITSTOP100-FREEAPPS&l=en
85,CRED - Pay credit card bills,Lifestyle,https://apps.apple.com/in/app/cred-pay-credit-card-bills/id1428580080?uo=4&v0=WWW-APIN-ITSTOP100-FREEAPPS&l=en
86,Scanner App: PDF Docs Scan,Business,https://apps.apple.com/in/app/scanner-app-pdf-docs-scan/id1040149161?uo=4&v0=WWW-APIN-ITSTOP100-FREEAPPS&l=en
87,Helo - Share Your Life,Social Networking,https://apps.apple.com/in/app/helo-share-your-life/id1437494436?uo=4&v0=WWW-APIN-ITSTOP100-FREEAPPS&l=en
88,Where is my Train : IRCTC,Travel,https://apps.apple.com/in/app/where-is-my-train-irctc/id1337578828?uo=4&v0=WWW-APIN-ITSTOP100-FREEAPPS&l=en
89,Asphalt 9: Legends,Games,https://apps.apple.com/in/app/asphalt-9-legends/id805603214?uo=4&v0=WWW-APIN-ITSTOP100-FREEAPPS&l=en
90,Garena Free Fire - Anniversary,Games,https://apps.apple.com/in/app/garena-free-fire-anniversary/id1300146617?uo=4&v0=WWW-APIN-ITSTOP100-FREEAPPS&l=en
91,Nykaa Fashion - Shopping App,Shopping,https://apps.apple.com/in/app/nykaa-fashion-shopping-app/id1439872423?uo=4&v0=WWW-APIN-ITSTOP100-FREEAPPS&l=en
92,Bowmasters - Multiplayer Game,Games,https://apps.apple.com/in/app/bowmasters-multiplayer-game/id1118431695?uo=4&v0=WWW-APIN-ITSTOP100-FREEAPPS&l=en
93,Google Duo,Social Networking,https://apps.apple.com/in/app/google-duo/id1096918571?uo=4&v0=WWW-APIN-ITSTOP100-FREEAPPS&l=en
94,Goibibo,Travel,https://apps.apple.com/in/app/goibibo/id631927169?uo=4&v0=WWW-APIN-ITSTOP100-FREEAPPS&l=en
95,Dominos Pizza,Food & Drink,https://apps.apple.com/in/app/dominos-pizza/id523106486?uo=4&v0=WWW-APIN-ITSTOP100-FREEAPPS&l=en
96,Snapseed,Photo & Video,https://apps.apple.com/in/app/snapseed/id439438619?uo=4&v0=WWW-APIN-ITSTOP100-FREEAPPS&l=en
97,Switcherry VPN & WiFi Proxy,Productivity,https://apps.apple.com/in/app/switcherry-vpn-wifi-proxy/id1463426702?uo=4&v0=WWW-APIN-ITSTOP100-FREEAPPS&l=en
98,JioCinema,Entertainment,https://apps.apple.com/in/app/jiocinema/id1067316596?uo=4&v0=WWW-APIN-ITSTOP100-FREEAPPS&l=en
99,VSCO: Photo & Video Editor,Photo & Video,https://apps.apple.com/in/app/vsco-photo-video-editor/id588013838?uo=4&v0=WWW-APIN-ITSTOP100-FREEAPPS&l=en
100,My Vodafone (India),Utilities,https://apps.apple.com/in/app/my-vodafone-india/id623834540?uo=4&v0=WWW-APIN-ITSTOP100-FREEAPPS&l=en
